User ID,Venue ID,Latitude,Longitude,Check-in Time,Day,Previous Venue ID,Venue Name,Day_Num,Day_Sin,Day_Cos,Venue Category_coffee shop,Venue Category_dessert shop,Venue Category_entertainment,Venue Category_hotel,Venue Category_lounge,Venue Category_other,Venue Category_park,Venue Category_plaza,Venue Category_restaurant,Venue Category_shopping,Venue Category_spa,Venue Category_sports facility,Venue Category_unknown
3,V366,24.676694,46.677917,2022-11-02 15:34:00,Wednesday,V365,sobhy kaber,2.0,0.9749279121818236,-0.22252093395631434,False,False,False,False,False,False,False,False,True,False,False,False,False
3,V367,24.774361,46.680694,2022-11-05 15:34:00,Saturday,V366,caoua,5.0,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,False
3,V373,24.796861,46.778806,2022-11-06 23:34:00,Sunday,V367,lucy cafe,6.0,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,False,False
3,V374,24.832194,46.659667,2022-11-09 21:53:00,Wednesday,V373,lute tuwaiq,2.0,0.9749279121818236,-0.22252093395631434,True,False,False,False,False,False,False,False,False,False,False,False,False
3,V375,24.597139,46.692583,2022-11-18 22:20:00,Friday,V374,al sawedi park,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,True,False,False,False,False,False,False
3,V52,24.778389,46.734278,2022-11-20 23:36:00,Sunday,V375,sidra,6.0,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,True,False,False,False,False,False
3,V174,24.792917,46.656472,2022-11-23 18:45:00,Wednesday,V52,sanctuary spa by beauty care,2.0,0.9749279121818236,-0.22252093395631434,False,False,False,False,False,False,False,False,False,False,True,False,False
3,V376,24.825306,46.80175,2022-12-09 23:48:00,Friday,V174,dar al auja,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,False,True,False,False,False,False
3,V332,24.753028,46.659917,2023-02-22 23:07:00,Wednesday,V376,,2.0,0.9749279121818236,-0.22252093395631434,True,False,False,False,False,False,False,False,False,False,False,False,False
3,V56,24.73575,46.632083,2023-02-24 22:38:00,Friday,V332,muvi cinemas,4.0,-0.433883739117558,-0.9009688679024191,False,False,True,False,False,False,False,False,False,False,False,False,False
3,V377,24.704917,46.800167,2023-03-12 21:39:00,Sunday,V56,mst spa,6.0,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,False,False,False,True,False,False
3,V378,24.756083,46.629611,2023-03-15 17:26:00,Wednesday,V377,secret garden,2.0,0.9749279121818236,-0.22252093395631434,True,False,False,False,False,False,False,False,False,False,False,False,False
3,V206,24.737333,46.574056,2023-03-20 18:00:00,Monday,V378,al bujairi terrace,0.0,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False
3,V17,24.731667,46.648833,2023-06-10 01:27:00,Saturday,V206,the zone,5.0,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,True,False,False,False,False,False
3,V379,24.7045,46.703722,2023-07-09 00:21:00,Sunday,V17,sicilee restaurant,6.0,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,False,True,False,False,False,False
3,V380,24.764694,46.654667,2023-08-11 12:24:00,Friday,V379,doubletree by hilton riyadh financial district,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,True,False,False,False,False,False,False,False,False,False
3,V108,24.739278,46.627694,2023-11-28 23:59:00,Tuesday,V380,u walk,1.0,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,False,True,False,False,False,False,False
3,V381,24.741472,46.645417,2023-12-03 23:55:00,Sunday,V108,seventies coffee,6.0,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,False,False
3,V66,24.690167,46.685111,2023-12-08 17:13:00,Friday,V381,al faisaliyah tower,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,True,False,False,False,False,False,False,False
3,V382,24.751139,46.738778,2023-12-11 23:10:00,Monday,V66,souq alawaleen,0.0,0.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False
3,V383,24.812833,46.626917,2023-12-14 00:28:00,Thursday,V382,aseeb najdi restaurant,3.0,0.43388373911755823,-0.900968867902419,False,False,False,False,False,False,False,False,True,False,False,False,False
3,V384,24.774222,46.773806,2023-12-19 22:20:00,Tuesday,V383,elixir bunn coffee roasters,1.0,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,False,False
3,V332,24.753028,46.659917,2024-01-03 21:21:00,Wednesday,V384,,2.0,0.9749279121818236,-0.22252093395631434,True,False,False,False,False,False,False,False,False,False,False,False,False
3,V385,24.66525,46.625083,2024-01-05 17:07:00,Friday,V332,via riyadh,4.0,-0.433883739117558,-0.9009688679024191,False,False,True,False,False,False,False,False,False,False,False,False,False
3,V385,24.66525,46.625083,2024-01-26 17:26:00,Friday,V385,via riyadh,4.0,-0.433883739117558,-0.9009688679024191,False,False,True,False,False,False,False,False,False,False,False,False,False
3,V26,24.774611,46.595361,2024-03-06 17:57:00,Wednesday,V385,blvd world,2.0,0.9749279121818236,-0.22252093395631434,False,False,True,False,False,False,False,False,False,False,False,False,False
3,V17,24.731667,46.648833,2024-03-09 00:48:00,Saturday,V26,the zone,5.0,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,True,False,False,False,False,False
3,V386,24.760833,46.639611,2024-04-12 00:11:00,Friday,V17,monopoly,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,False,True,False,False,False,False
3,V108,24.739278,46.627694,2024-04-12 23:25:00,Friday,V386,u walk,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,True,False,False,False,False,False
3,V387,24.792167,46.673333,2024-04-16 23:03:00,Tuesday,V108,olivier,1.0,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,False,False
3,V21,24.697278,46.683972,2024-05-11 18:17:00,Saturday,V387,centria,5.0,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,False,False,True,False,False,False
3,V388,24.692889,46.676056,2024-05-25 22:55:00,Saturday,V21,palet,5.0,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,False,False,False,False,False,False,False
4,V129,24.768056,46.604028,2023-01-01 00:06:00,Sunday,,riyadh season boulevard,6.0,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,True,False,False,False,False,False
4,V26,24.774611,46.595361,2023-01-02 03:58:00,Monday,V129,blvd world,0.0,0.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False
4,V26,24.774611,46.595361,2023-01-05 20:47:00,Thursday,V26,blvd world,3.0,0.43388373911755823,-0.900968867902419,False,False,True,False,False,False,False,False,False,False,False,False,False
4,V130,24.757806,46.629472,2023-01-10 03:24:00,Tuesday,V26,vox cinemas,1.0,0.7818314824680298,0.6234898018587336,False,False,True,False,False,False,False,False,False,False,False,False,False
4,V26,24.774611,46.595361,2023-01-10 19:42:00,Thursday,V130,blvd world,3.0,0.43388373911755823,-0.900968867902419,False,False,True,False,False,False,False,False,False,False,False,False,False
4,V130,24.757806,46.629472,2023-01-13 03:20:00,Friday,V26,vox cinemas,4.0,-0.433883739117558,-0.9009688679024191,False,False,True,False,False,False,False,False,False,False,False,False,False
4,V131,24.707861,46.674667,2023-01-27 22:45:00,Friday,V130,key cafe,4.0,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,False
4,V26,24.774611,46.595361,2023-01-29 20:46:00,Sunday,V131,blvd world,6.0,-0.7818314824680299,0.6234898018587334,False,False,True,False,False,False,False,False,False,False,False,False,False
4,V132,24.733944,46.648611,2023-02-04 02:28:00,Saturday,V26,a12 cafe,5.0,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,False
4,V26,24.774611,46.595361,2023-02-16 13:06:00,Thursday,V132,blvd world,3.0,0.43388373911755823,-0.900968867902419,False,False,True,False,False,False,False,False,False,False,False,False,False
4,V133,24.78925,46.671028,2023-02-17 21:11:00,Friday,V26,aziz tea,4.0,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,False
4,V134,24.731667,46.648833,2023-02-24 00:44:00,Friday,V133,the zone,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,True,False,False,False,False,False
4,V135,24.727639,46.643417,2023-03-13 02:23:00,Monday,V134,survival cake,0.0,0.0,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False
4,V26,24.774611,46.595361,2023-03-14 19:35:00,Thursday,V135,blvd world,3.0,0.43388373911755823,-0.900968867902419,False,False,True,False,False,False,False,False,False,False,False,False,False
4,V136,24.772861,46.607694,2023-03-15 14:00:00,Tuesday,V26,veo,1.0,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,False,False
4,V26,24.774611,46.595361,2023-03-15 14:32:00,Thursday,V136,blvd world,3.0,0.43388373911755823,-0.900968867902419,False,False,True,False,False,False,False,False,False,False,False,False,False
4,V137,24.787056,46.615333,2023-03-15 23:35:00,Tuesday,V26,tea colors,1.0,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,False,False
4,V138,24.70175,46.675972,2023-03-31 01:30:00,Friday,V137,swiss butter,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,False,True,False,False,False,False
4,V139,24.701361,46.6765,2023-03-31 01:46:00,Friday,V138,villa fayrouz,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,False,True,False,False,False,False
4,V140,24.725611,46.6425,2023-03-31 02:24:00,Friday,V139,the esplanade,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,True,False,False,False,False,False
4,V141,24.644861,46.6505,2023-04-02 00:59:00,Sunday,V140,sports green halll,6.0,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,False,False,False,False,True,False
4,V142,24.807611,46.810722,2023-04-22 12:08:00,Saturday,V141,on off coffee,5.0,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,False
4,V143,24.858583,46.6465,2023-04-23 23:54:00,Sunday,V142,starbucks coffee,6.0,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,False,False
4,V144,24.822389,46.605083,2023-05-07 16:19:00,Saturday,V143,drip coffee,5.0,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,False
4,V145,24.694167,46.683333,2023-05-15 20:11:00,Monday,V144,idmi coffee,0.0,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False
4,V132,24.733944,46.648611,2023-05-26 04:09:00,Friday,V145,a12 cafe,4.0,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,False
4,V129,24.768056,46.604028,2023-06-06 00:15:00,Tuesday,V132,riyadh season boulevard,1.0,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,False,True,False,False,False,False,False
4,V146,24.698194,46.683083,2023-06-06 02:21:00,Friday,V129,woods cafe roastery,4.0,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,False
4,V147,24.767667,46.57775,2023-06-09 02:26:00,Friday,V146,salt,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,False,True,False,False,False,False
4,V205,24.800833,46.601,2023-06-15 16:35:00,Thursday,V147,shrimp nation,3.0,0.43388373911755823,-0.900968867902419,False,False,False,False,False,False,False,False,True,False,False,False,False
4,V136,24.772861,46.607694,2023-06-15 18:09:00,Thursday,V205,veo,3.0,0.43388373911755823,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,False,False
4,V206,24.737333,46.574056,2023-06-16 23:46:00,Friday,V136,albujairi terrace,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,True,False,False,False,False,False,False
4,V207,24.768083,46.576889,2023-07-08 10:27:00,Saturday,V206,blue pay bowling,5.0,-0.9749279121818236,-0.2225209339563146,False,False,True,False,False,False,False,False,False,False,False,False,False
4,V26,24.774611,46.595361,2023-12-13 00:03:00,Wednesday,V207,blvd world,2.0,0.9749279121818236,-0.22252093395631434,False,False,True,False,False,False,False,False,False,False,False,False,False
4,V28,24.693361,46.632417,2023-12-29 08:12:00,Friday,V27,laysen valley,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,True,False,False,False,False,False,False,False
4,V29,24.762389,46.632111,2024-01-15 23:20:00,Monday,V28,elct,0.0,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False
4,V30,24.7675,46.576694,2024-01-19 05:00:00,Friday,V29,saad square,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,True,False,False,False,False,False
4,V31,24.768972,46.588694,2024-01-24 23:32:00,Wednesday,V30,archi,2.0,0.9749279121818236,-0.22252093395631434,True,False,False,False,False,False,False,False,False,False,False,False,False
4,V32,24.734139,46.648917,2024-01-25 03:22:00,Thursday,V31,burger hunch,3.0,0.43388373911755823,-0.900968867902419,False,False,False,False,False,False,False,False,True,False,False,False,False
4,V31,24.768972,46.588694,2024-02-13 10:01:00,Tuesday,V33,archi,1.0,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,False,False
4,V34,24.747167,46.538889,2024-03-23 01:33:00,Saturday,V31,jax district,5.0,-0.9749279121818236,-0.2225209339563146,False,False,True,False,False,False,False,False,False,False,False,False,False
4,V35,24.807472,46.616972,2024-04-08 03:35:00,Monday,V27,7 ribs,0.0,0.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False
4,V36,24.817694,46.597278,2024-05-01 23:57:00,Wednesday,V35,dolci speciali,2.0,0.9749279121818236,-0.22252093395631434,False,True,False,False,False,False,False,False,False,False,False,False,False
4,V37,24.793278,46.654417,2024-06-16 23:43:00,Sunday,V36,ezemood,6.0,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,False,False
4,V38,24.680333,46.706833,2024-06-17 21:30:00,Monday,V37,coyard coffee roasters,0.0,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False
4,V39,24.764417,46.604333,2024-07-01 17:43:00,Monday,V38,muvi cinemas,0.0,0.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False
4,V40,24.831472,46.65975,2024-09-06 16:31:00,Friday,V39,sugar hive,4.0,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,False
5,V74,24.675611,46.668083,2024-01-04 18:24:00,Thursday,,elixir bunn coffee roasters,3.0,0.43388373911755823,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,False,False
5,V75,24.692667,46.595528,2024-01-04 22:39:00,Thursday,V74,reference cafe and roastery,3.0,0.43388373911755823,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,False,False
5,V76,24.798472,46.676111,2024-01-04 23:49:00,Thursday,V75,,3.0,0.43388373911755823,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,False,False
5,V77,24.758444,46.734639,2024-01-05 23:53:00,Friday,V76,starbucks coffee,4.0,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,False
5,V78,24.719528,46.764139,2024-01-06 19:12:00,Saturday,V77,hai coffee roasters,5.0,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,False
5,V79,24.688833,46.590167,2024-01-12 22:22:00,Friday,V78,coffee address,4.0,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,False
5,V80,24.725361,46.653278,2024-01-13 17:06:00,Saturday,V79,nr spa,5.0,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,False,False,False,True,False,False
5,V81,24.711306,46.674417,2024-01-13 19:13:00,Saturday,V80,al mamlaka social dining at kingdom center,5.0,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,False,False,False,False,False,False
5,V75,24.692667,46.595528,2024-01-13 19:52:00,Saturday,V81,reference cafe and roastery,5.0,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,False
5,V82,24.694167,46.683333,2024-01-15 12:18:00,Monday,V75,idmi coffee roasting co,0.0,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False
5,V289,24.410944,46.798111,2024-01-20 02:59:00,Saturday,V82,mountain in addirayah,5.0,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,True,False,False,False,False,False,False
5,V290,24.858583,46.6465,2024-01-20 21:02:00,Saturday,V289,starbucks coffee,5.0,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,False
5,V74,24.675611,46.668083,2024-01-22 09:12:00,Monday,V290,elixir bunn coffee roasters,0.0,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False
5,V291,24.734583,46.752108,2024-01-24 07:41:00,Wednesday,V74,starbucks coffee,2.0,0.9749279121818236,-0.22252093395631434,True,False,False,False,False,False,False,False,False,False,False,False,False
5,V292,24.791083,46.735111,2024-01-24 21:44:00,Wednesday,V291,mkth,2.0,0.9749279121818236,-0.22252093395631434,True,False,False,False,False,False,False,False,False,False,False,False,False
5,V293,24.672778,46.674889,2024-01-26 10:27:00,Friday,V292,king abdullah center for oncology and liver disease,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,True,False,False,False,False,False,False,False
5,V74,24.675611,46.668083,2024-01-27 11:17:00,Saturday,V293,elixir bunn coffee roasters,5.0,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,False
5,V294,24.705722,46.706556,2024-01-27 13:01:00,Saturday,V74,roka at mid town,5.0,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,False,True,False,False,False,False
5,V295,24.76925,46.691,2024-02-02 21:57:00,Friday,V294,jadeel,4.0,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,False
5,V296,24.829778,46.668583,2024-02-02 23:15:00,Friday,V295,,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,False,False,False,False,False,False
5,V77,24.758444,46.734639,2024-02-03 13:51:00,Saturday,V296,starbucks coffee,5.0,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,False
5,V280,24.74125,46.646333,2024-02-07 23:39:00,Wednesday,V77,be karam,2.0,0.9749279121818236,-0.22252093395631434,False,False,False,False,False,False,False,False,True,False,False,False,False
5,V297,24.671639,46.676361,2024-02-10 17:57:00,Saturday,V280,king faisal specialist hospital research center kfshrc,5.0,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,True,False,False,False,False,False,False,False
5,V298,24.722306,46.652472,2024-02-11 19:09:00,Sunday,V297,nails a holic,6.0,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,False,False,False,True,False,False
5,V299,24.7385,46.627361,2024-02-13 15:24:00,Tuesday,V298,huqqa,1.0,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,False,False,True,False,False,False,False
5,V300,24.961222,46.702361,2024-02-15 23:42:00,Thursday,V299,terminal 2 at king khalid international airport ruh,3.0,0.43388373911755823,-0.900968867902419,False,False,False,False,False,True,False,False,False,False,False,False,False
5,V301,24.750167,46.623194,2024-03-01 23:44:00,Friday,V300,mefic center,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,True,False,False,False,False,False
5,V302,24.682139,46.625056,2024-03-08 17:51:00,Friday,V301,fenaa alawwal,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,True,False,False,False,False,False,False,False
5,V298,24.722306,46.652472,2024-03-16 22:32:00,Saturday,V302,nails a holic,5.0,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,False,False,False,True,False,False
5,V303,24.694944,46.596361,2024-03-23 22:20:00,Saturday,V298,irqah walk,5.0,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,True,False,False,False,False,False,False
5,V304,24.690361,46.633778,2024-03-26 00:22:00,Tuesday,V303,entrecote cafe de paris at laysen valley,1.0,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,False,False,True,False,False,False,False
5,V75,24.692667,46.595528,2024-04-07 22:06:00,Sunday,V304,reference cafe and roastery,6.0,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,False,False
5,V298,24.722306,46.652472,2024-04-21 18:22:00,Monday,V75,nails a holic,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False
5,V305,24.804528,46.595611,2024-06-01 20:52:00,Saturday,V298,nora burger,5.0,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,False,True,False,False,False,False
5,V306,24.823528,46.728861,2024-06-08 15:15:00,Saturday,V305,riyadh shelter veterinary clinic,5.0,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,True,False,False,False,False,False,False,False
5,V307,24.827806,46.781972,2024-06-08 17:26:00,Saturday,V306,dunkin' donuts,5.0,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,False,False,False,False,False,False,False
5,V308,24.781361,46.781361,2024-06-12 21:01:00,Wednesday,V307,the escape hotel,2.0,0.9749279121818236,-0.22252093395631434,False,False,True,False,False,False,False,False,False,False,False,False,False
5,V298,24.722306,46.652472,2024-07-03 18:44:00,Wednesday,V309,nails a holic,2.0,0.9749279121818236,-0.22252093395631434,False,False,False,False,False,False,False,False,False,False,True,False,False
5,V310,24.958583,46.703944,2024-07-05 00:51:00,Friday,V298,terminal 3 at king khalid international airport ruh,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,True,False,False,False,False,False,False,False
5,V311,24.692972,46.628917,2024-07-13 21:15:00,Saturday,V310,le maschou at sarh park,5.0,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,False,True,False,False,False,False
5,V312,24.68925,46.591306,2024-07-13 23:19:00,Saturday,V311,,5.0,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,False,False,False,False,False,False
5,V83,24.813028,46.607472,2024-07-15 21:15:00,Monday,V312,kicksters,0.0,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False
5,V306,24.823528,46.728861,2024-07-17 18:46:00,Wednesday,V83,riyadh shelter veterinary clinic,2.0,0.9749279121818236,-0.22252093395631434,False,False,False,False,False,True,False,False,False,False,False,False,False
5,V313,24.742583,46.685806,2024-07-18 21:08:00,Thursday,V306,semi,3.0,0.43388373911755823,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,False,False
5,V314,24.738472,46.629,2024-07-19 21:19:00,Friday,V313,zara at u walk,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,False,False,True,False,False,False
5,V315,24.7357,46.632083,2024-07-20 00:09:00,Saturday,V314,muvi cinemas,5.0,-0.9749279121818236,-0.2225209339563146,False,False,True,False,False,False,False,False,False,False,False,False,False
5,V316,24.734583,46.648722,2024-07-20 00:43:00,Saturday,V315,ice cream 36 coffee,5.0,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,False,False,False,False,False,False,False
5,V85,24.81325,46.608694,2024-07-21 20:46:00,Sunday,V316,queen anne,6.0,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,False,False
5,V298,24.722306,46.652472,2024-07-27 18:50:00,Saturday,V85,nails a holic,5.0,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,False,False,False,True,False,False
6,V83,24.813028,46.607472,2024-08-27 15:13:00,Tuesday,,kicksters,1.0,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,False,False
6,V84,24.826861,46.661111,2024-08-27 23:45:00,Tuesday,V83,,1.0,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,False,False
6,V85,24.81325,46.608694,2024-08-31 19:44:00,Saturday,V84,queen anne,5.0,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,False
6,V86,24.750944,46.645194,2024-09-01 18:15:00,Sunday,V85,kin,6.0,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,False,False
6,V87,24.769417,46.691,2024-09-02 21:11:00,Monday,V86,camel step roasters,0.0,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False
6,V88,24.804194,46.633194,2024-09-03 19:13:00,Tuesday,V87,4padel,1.0,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,False,False,False,False,False,True,False
6,V89,24.771639,46.7205,2024-09-04 19:32:00,Wednesday,V88,pick,2.0,0.9749279121818236,-0.22252093395631434,False,True,False,False,False,False,False,False,False,False,False,False,False
6,V90,24.725611,46.6425,2024-09-12 21:48:00,Thursday,V89,the esplanade,3.0,0.43388373911755823,-0.900968867902419,False,False,False,False,False,False,False,True,False,False,False,False,False
6,V91,24.77425,46.725528,2024-09-13 19:19:00,Friday,V90,,4.0,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,False
6,V92,24.662556,46.740639,2024-09-21 20:30:00,Saturday,V91,prince faisal bin fahad stadium,5.0,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,False,False,False,False,True,False
6,V317,24.827778,46.639722,2024-09-24 18:03:00,Tuesday,V92,volume coffee roasters at back yard,1.0,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,False,False
6,V318,24.525389,46.668722,2024-09-25 22:03:00,Wednesday,V317,,2.0,0.9749279121818236,-0.22252093395631434,False,False,False,False,False,False,True,False,False,False,False,False,False
6,V319,24.832306,46.659278,2024-09-27 20:59:00,Friday,V318,sikkah,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,True,False,False,False,False,False
6,V320,24.800194,46.679833,2024-09-28 21:59:00,Saturday,V319,al nada garden,5.0,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,True,False,False,False,False,False,False
6,V321,24.740639,46.693111,2024-09-29 13:27:00,Sunday,V320,kholasa,6.0,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,False,False
6,V322,24.808722,46.589472,2024-10-03 19:25:00,Thursday,V321,out of line,3.0,0.43388373911755823,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,False,False
6,V323,24.788972,46.577472,2024-10-04 15:58:00,Friday,V322,,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,True,False,False,False,False,False,False
6,V324,24.733222,46.645167,2024-10-04 19:12:00,Friday,V323,belmont cofee house,4.0,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,False
6,V325,24.958444,46.702806,2024-10-05 00:43:00,Saturday,V324,king khalid international airport ruh,5.0,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,True,False,False,False,False,False,False,False
6,V326,24.806139,46.612194,2024-10-06 22:18:00,Sunday,V325,nashvilles,6.0,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,False,True,False,False,False,False
6,V327,24.772806,46.761778,2024-10-07 20:30:00,Monday,V326,,0.0,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False
6,V319,24.832306,46.659278,2024-10-08 02:07:00,Tuesday,V327,sikkah,1.0,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,False,True,False,False,False,False,False
6,V328,24.8325,46.692472,2024-10-08 06:53:00,Tuesday,V319,,1.0,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,False,False,True,False,False,False,False
6,V82,24.694167,46.683333,2024-10-09 18:19:00,Wednesday,V328,idmi coffee roasting co,2.0,0.9749279121818236,-0.22252093395631434,True,False,False,False,False,False,False,False,False,False,False,False,False
